,DSW,DSW_CI,ISW,ISW_CI,LSSW,LSSW_CI,mCDW,mCDW_CI,CDW,CDW_CI,zlowest,month,region,stress_curl_slope_MonMean,u10MonMean,v10MonMean,u10SlopeMonMean,v10SlopeMonMean,neg_u10SlopeMonMean,neg_stress_curl,ShelfWidth
31,780.0780801230046,[766.85761118 768.62778236],3.003905446111568,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],60372.57070609361,8,WPB-NIS,-5.662510903854655e-07,-0.9070760091145833,5.240731911254085,-1.9468142361111112,4.623066907051282,1.9468142361111112,5.662510903854655e-07,191.70795190378587
32,746.2094876639737,[737.47981575 737.61926218],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],43440.861537741286,9,WPB-NIS,-5.215980335433259e-07,-1.4181982102736927,4.635428474775327,-2.6503196781517095,3.7852463942307693,2.6503196781517095,5.215980335433259e-07,191.70795190378587
33,410.6488451099359,[400. 400.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],13489.81456186139,10,WPB-NIS,-4.049502790738375e-07,-1.2889823963439542,4.027315346711601,-2.0258743990384613,3.271156517094017,2.0258743990384613,4.049502790738375e-07,191.70795190378587
34,186.7206551231887,[163.33333333 163.33333333],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],0.0,[0. 0.],746.8826204927548,11,WPB-NIS,-3.1603977848321965e-07,-2.6555959265216504,2.523229102839052,-3.3509588675213675,1.9358029513888888,3.3509588675213675,3.1603977848321965e-07,191.70795190378587
35,,[0. 0.],,[0. 0.],,[0. 0.],,[0. 0.],,[0. 0.],,12,WPB-NIS,-2.0476866067729444e-07,-2.750005425347222,1.574142476000817,-3.2326839610042737,0.9671557825854701,3.2326839610042737,2.0476866067729444e-07,191.70795190378587
36,,[0. 0.],,[0. 0.],,[0. 0.],,[0. 0.],,[0. 0.],,1,WS-DIS,-1.166701694914578e-08,-1.2557222222222222,0.16074960666232638,-0.6528518996293725,0.32867737547801773,0.6528518996293725,1.166701694914578e-08,209.3633760264864
37,7.921310966633753,[6.27188465 6.29471388],181.1014915468141,[143.60508426 151.25458902],119.43012285521587,[114.34907914 114.63017825],156.7475064092117,[135.21743928 137.88123476],39.85312314836877,[11.01602514 15.19913813],752839.3953455241,2,WS-DIS,-7.818114975404656e-08,-1.3091765407986111,0.6661733940972222,-0.2624820743350315,0.9957017283942533,0.2624820743350315,7.818114975404656e-08,209.3633760264864
38,15.039111865455228,[10.61771303 10.71976121],179.6818149280904,[161.59235043 161.91850172],90.87076613084913,[87.73338585 87.81223882],168.27053496387092,[144.45099737 144.76737963],37.162635897137754,[25.67125606 25.75574697],830022.8102130969,3,WS-DIS,-1.3135293970681682e-07,-1.2418256293402778,0.8783599717881945,-0.08380678097620388,1.2440826888824863,0.08380678097620388,1.3135293970681682e-07,209.3633760264864
39,22.96087779913305,[8.25002108 9.83458329],132.1046428468687,[107.66975815 109.82011751],142.41974216693467,[137.77876816 137.8314466 ],157.91962359529458,[146.32827235 146.466177  ],23.866951010038328,[13.62960894 15.70084355],580512.7822124804,4,WS-DIS,-1.668790227866609e-07,-1.318692165798611,0.454886962890625,0.020297108240833354,0.8897803860484303,-0.020297108240833354,1.668790227866609e-07,209.3633760264864
40,13.84431914408749,[7.72073452 7.81190479],271.06242926337205,[253.32404998 253.74159576],118.76425915004288,[112.51831659 112.54850573],111.11644530933414,[100.33621317 101.56032009],9.304241655280157,[3.73513685 3.9812687 ],318342.91034368,5,WS-DIS,-2.1964815480164181e-07,-1.4447787543402777,0.9530017361111112,-0.04698480365053302,1.4435993302840604,0.04698480365053302,2.1964815480164181e-07,209.3633760264864
41,17.42156045837369,[13.79507656 13.93069486],284.2863229191848,[268.8652122  269.52364841],109.04522458291159,[97.83223483 98.97384732],87.82151138228184,[77.64257434 78.14241469],0.0,[0. 0.],149032.63123338768,6,WS-DIS,-2.0548366504409504e-07,-2.005143012152778,-0.16490673828125,-0.6079343986144033,0.15777809387564337,0.6079343986144033,2.0548366504409504e-07,209.3633760264864
42,108.86496295192156,[97.72949001 97.79882046],248.71984680542684,[204.10985901 215.33881958],97.63381633733664,[89.41857918 90.46548149],83.92072917864628,[63.38848232 64.65288773],76.62884671698785,[54.02023214 54.78905357],144158.71058755033,7,WS-DIS,-2.693792459096938e-07,-1.8258982204861112,-0.010052903917100694,-0.3366422743248818,0.35638022709116385,0.3366422743248818,2.693792459096938e-07,209.3633760264864
